Unnamed0,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Header_Length_1,Fwd_Byts_b_Avg,Fwd_Pkts_b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_b_Avg,Bwd_Pkts_b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Simillar_Http,Inbound,Label
772303,172.16.0.5-192.168.50.1-24719-33434-17,172.16.0.5,24719,192.168.50.1,33434,17,2018-12-01 13:33:32.000312 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
780750,172.16.0.5-192.168.50.1-33434-64946-17,192.168.50.1,64946,172.16.0.5,33434,17,2018-12-01 13:33:28.000706 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
257950,172.16.0.5-192.168.50.1-64217-33434-17,172.16.0.5,64217,192.168.50.1,33434,17,2018-12-01 13:33:36.000713 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
4507,172.16.0.5-192.168.50.1-48715-33434-17,172.16.0.5,48715,192.168.50.1,33434,17,2018-12-01 13:33:31.000510 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
154704,172.16.0.5-192.168.50.1-33819-672-17,192.168.50.1,672,172.16.0.5,33819,17,2018-12-01 13:33:16.000583 UTC,1,2,0,1040,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,1040000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,40,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
307517,172.16.0.5-192.168.50.1-33434-28552-17,192.168.50.1,28552,172.16.0.5,33434,17,2018-12-01 13:34:13.000771 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
246700,172.16.0.5-192.168.50.1-24840-33434-17,172.16.0.5,24840,192.168.50.1,33434,17,2018-12-01 13:34:03.000349 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
287415,172.16.0.5-192.168.50.1-60890-33434-17,172.16.0.5,60890,192.168.50.1,33434,17,2018-12-01 13:33:28.000906 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
437471,172.16.0.5-192.168.50.1-45842-21436-6,172.16.0.5,45842,192.168.50.1,21436,6,2018-12-01 13:33:32.000640 UTC,1,2,0,56,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,56000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,28.0,28.0,28.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,42.0,28.0,0.0,40,0,0,0,0,0,0,2,56,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
137876,172.16.0.5-192.168.50.1-19398-33434-17,172.16.0.5,19398,192.168.50.1,33434,17,2018-12-01 13:34:15.000371 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
532077,172.16.0.5-192.168.50.1-4962-51395-17,192.168.50.1,51395,172.16.0.5,4962,17,2018-12-01 13:31:56.000964 UTC,1,2,0,1040,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,1040000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,40,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
361130,172.16.0.5-192.168.50.1-56993-33434-17,172.16.0.5,56993,192.168.50.1,33434,17,2018-12-01 13:33:30.000900 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
84290,172.16.0.5-192.168.50.1-47079-33434-17,172.16.0.5,47079,192.168.50.1,33434,17,2018-12-01 13:33:45.000542 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
444550,172.16.0.5-192.168.50.1-32199-33434-17,172.16.0.5,32199,192.168.50.1,33434,17,2018-12-01 13:33:42.000538 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
54495,172.16.0.5-192.168.50.1-61027-33434-17,172.16.0.5,61027,192.168.50.1,33434,17,2018-12-01 13:33:53.000936 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
550608,172.16.0.5-192.168.50.1-53481-33434-17,172.16.0.5,53481,192.168.50.1,33434,17,2018-12-01 13:33:54.000543 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
641606,172.16.0.5-192.168.50.1-60448-33434-17,172.16.0.5,60448,192.168.50.1,33434,17,2018-12-01 13:34:13.000575 UTC,1,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,80000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
673627,172.16.0.5-192.168.50.1-46954-34671-17,192.168.50.1,34671,172.16.0.5,46954,17,2018-12-01 13:32:11.000426 UTC,1,2,0,1040,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,1040000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,520.0,520.0,520.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,780.0,520.0,0.0,40,0,0,0,0,0,0,2,1040,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
779702,172.16.0.5-192.168.50.1-25538-33434-17,172.16.0.5,25538,192.168.50.1,33434,17,2018-12-01 13:33:45.000951 UTC,47,2,0,80,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,1702127.6595744682,42553.191489361707,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,40.0,0.0,40,0,0,0,0,0,0,2,80,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
475074,172.16.0.5-192.168.50.1-261-772-6,172.16.0.5,261,192.168.50.1,772,6,2018-12-01 13:31:05.000402 UTC,47,2,0,56,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1191489.3617021276,42553.191489361707,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,28.0,28.0,28.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,42.0,28.0,0.0,40,0,0,0,0,0,0,2,56,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
34,172.217.10.6-192.168.50.8-443-59969-6,192.168.50.8,59969,172.217.10.6,443,6,2018-12-01 13:31:15.000257 UTC,1332,4,0,123,0.0,46.0,0.0,30.75,21.685248442201441,0.0,0.0,0.0,0.0,92342.342342342337,3003.003003003003,444.0,767.2985077530127,1330.0,1.0,1332.0,444.0,767.2985077530127,1330.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,3003.003003003003,0.0,0.0,46.0,33.8,19.979989989987484,399.2,0,0,1,0,0,1,0,0,0.0,42.25,30.75,0.0,80,0,0,0,0,0,0,4,123,0,0,16508,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
589557,192.168.50.7-52.173.24.17-50107-443-6,192.168.50.7,50107,52.173.24.17,443,6,2018-12-01 13:33:28.000397 UTC,104767,4,2,146,252.0,73.0,0.0,36.5,42.146569650842679,126.0,126.0,126.0,0.0,3798.9061441102644,57.269941871009,20953.4,28728.295151296395,54460.0,0.0,104767.0,34922.333333333328,60485.523601381952,104765.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,40,38.179961247339335,19.089980623669668,0.0,126.0,67.285714285714292,51.716258841600563,2674.5714285714284,0,0,1,0,0,1,0,0,0.0,78.5,36.5,126.0,80,0,0,0,0,0,0,4,146,2,252,256,7379,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
116805,172.16.0.5-192.168.50.1-11478-11478-6,172.16.0.5,11478,192.168.50.1,11478,6,2018-12-01 13:30:36.000052 UTC,104003058,10,2,56,0.0,28.0,0.0,5.6,11.80583659796195,0.0,0.0,0.0,0.0,0.53844570608683451,0.11538122273289311,9454823.4545454532,22672221.6860692,75178615.0,1.0,104003058.0,11555895.333333336,24803675.285795689,75178615.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,200,40,0.096151018944077557,0.019230203788815518,0.0,28.0,4.3076923076923084,10.514946626783347,110.56410256410255,0,0,0,0,1,0,0,0,0.0,4.666666666666667,5.6,0.0,200,0,0,0,0,0,0,10,56,2,0,5840,0,2,20,239.0,412.22809220139283,715.0,1.0,34667446.666666672,35483315.363665253,75178615.0,9101533.0,0,1,Syn
161527,172.16.0.5-192.168.50.1-33788-33788-6,172.16.0.5,33788,192.168.50.1,33788,6,2018-12-01 13:30:53.000091 UTC,92353064,14,2,56,0.0,28.0,0.0,4.0000000000000009,10.167822548835881,0.0,0.0,0.0,0.0,0.60636862031994954,0.1732481772342713,6156870.9333333327,10754515.50776542,37118114.0,1.0,92353064.0,7104081.8461538479,11298069.979913389,37118114.0,1.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,280,40,0.15159215507998738,0.021656022154283919,0.0,28.0,3.2941176470588243,9.2989562981710012,86.47058823529413,0,0,0,0,1,0,0,0,0.0,3.5,4.0,0.0,280,0,0,0,0,0,0,14,56,2,0,5840,0,2,20,174.2,387.28697370296362,867.0,1.0,18470438.4,10977874.04977962,37118114.0,9156993.0,0,1,Syn
543870,192.168.50.8-4.2.2.4-57283-53-17,192.168.50.8,57283,4.2.2.4,53,17,2018-12-01 13:32:52.000653 UTC,20766,2,2,86,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,10979.48569777521,192.62255610131947,6922.0,11987.523639184199,20764.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.311278050659737,96.311278050659737,43.0,71.0,54.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,67.75,43.0,71.0,64,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
169016,192.168.50.8-4.2.2.4-63862-53-17,192.168.50.8,63862,4.2.2.4,53,17,2018-12-01 13:32:53.000602 UTC,20817,2,2,100,156.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,12297.641350819044,192.15064610654755,6939.0,12016.96850291287,20815.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.075323053273777,96.075323053273777,50.0,78.0,61.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
233569,192.168.50.8-4.2.2.4-58514-53-17,192.168.50.8,58514,4.2.2.4,53,17,2018-12-01 13:32:53.000488 UTC,20832,2,2,90,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12576.804915514593,192.01228878648234,6944.0,11985.81365615201,20784.0,1.0,47.0,47.0,0.0,47.0,47.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.006144393241158,96.006144393241158,45.0,86.0,61.4,22.456624857711805,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
234470,192.168.50.6-4.2.2.4-56774-53-17,192.168.50.6,56774,4.2.2.4,53,17,2018-12-01 13:32:15.000706 UTC,20880,2,2,66,122.0,33.0,33.0,33.0,0.0,61.0,61.0,61.0,0.0,9003.8314176245221,191.57088122605364,6960.0,12053.341569871816,20878.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.7854406130268,95.7854406130268,33.0,61.0,44.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
381565,192.168.50.7-4.2.2.4-56952-53-17,192.168.50.7,56952,4.2.2.4,53,17,2018-12-01 13:31:17.000939 UTC,20910,2,2,100,156.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,12242.945958871353,191.29603060736488,6970.0,12070.662077947505,20908.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.648015303682442,95.648015303682442,50.0,78.0,61.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
497823,192.168.50.7-8.8.8.8-53896-53-17,192.168.50.7,53896,8.8.8.8,53,17,2018-12-01 13:31:17.000776 UTC,47232,2,2,84,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,4234.4173441734411,84.688346883468824,15744.0,27267.67586355684,47230.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,42.344173441734405,42.344173441734405,42.0,58.0,48.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
376284,192.168.50.7-8.8.8.8-61747-53-17,192.168.50.7,61747,8.8.8.8,53,17,2018-12-01 13:31:17.000838 UTC,54714,2,2,82,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,3582.2641371495415,73.1074313703988,18238.0,31587.410577633615,54712.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,36.5537156851994,36.5537156851994,41.0,57.0,47.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
456232,192.168.50.8-4.2.2.4-61048-53-17,192.168.50.8,61048,4.2.2.4,53,17,2018-12-01 13:32:54.000499 UTC,20815,2,2,50,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6341.58059092001,192.16910881575785,6938.3333333333339,12015.81380237449,20813.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.084554407878912,96.084554407878912,25.0,41.0,31.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
242797,192.168.50.7-4.2.2.4-61784-53-17,192.168.50.7,61784,4.2.2.4,53,17,2018-12-01 13:31:48.000565 UTC,20845,2,2,64,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,15351.403214200049,191.89254017750062,6948.3333333333339,12033.134310450181,20843.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.94627008875031,95.94627008875031,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
776980,192.168.50.7-4.2.2.4-52162-53-17,192.168.50.7,52162,4.2.2.4,53,17,2018-12-01 13:31:16.000719 UTC,20854,2,2,86,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,10933.154310923564,191.80972475304497,6951.3333333333339,12038.330462872886,20852.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.904862376522487,95.904862376522487,43.0,71.0,54.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,67.75,43.0,71.0,40,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
373803,192.168.50.7-4.2.2.4-52807-53-17,192.168.50.7,52807,4.2.2.4,53,17,2018-12-01 13:32:18.000620 UTC,20887,2,2,82,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,9383.8272609757259,191.506678795423,6962.3333333333339,12057.383021756144,20885.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.7533393977115,95.7533393977115,41.0,57.0,47.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
329095,192.168.50.6-4.2.2.4-50664-53-17,192.168.50.6,50664,4.2.2.4,53,17,2018-12-01 13:32:15.000821 UTC,20932,2,2,78,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,8981.4637875023909,191.09497420217849,6977.3333333333339,12083.363783869676,20930.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.547487101089231,95.547487101089231,39.0,55.0,45.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
19173,192.168.50.7-4.2.2.4-49327-53-17,192.168.50.7,49327,4.2.2.4,53,17,2018-12-01 13:31:16.000218 UTC,20935,2,2,88,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,9935.5146883209964,191.06759016001911,6978.3333333333339,12084.229819617522,20932.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.533795080009554,95.533795080009554,44.0,60.0,50.4,8.7635609200826572,76.8,0,0,0,0,0,0,0,0,1.0,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
