field0,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_b_Avg,Fwd_Pkts_b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_b_Avg,Bwd_Pkts_b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
604632,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:11:08,112636758,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634289314328454,56318379.0,79.19595949289331,56318435.0,56318323.0,112636758.0,56318379.0,79.19595949289331,56318435.0,56318323.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634289314328454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318379.0,79.19595949289331,56318435.0,56318323.0,Benign
544397,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 08:41:05,112636282,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634401870615724,56318141.0,41.012193308819754,56318170.0,56318112.0,112636282.0,56318141.0,41.012193308819754,56318170.0,56318112.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634401870615724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318141.0,41.012193308819754,56318170.0,56318112.0,Benign
5445671,172.31.68.28-8.43.72.22-0-0-0,172.31.68.28,0,8.43.72.22,0,0,20/02/2018 10:58:36,12064,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.6737400530504,6032.0,7602.812111317758,11408.0,656.0,12064.0,6032.0,7602.812111317758,11408.0,656.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,248.6737400530504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7757197,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 05:04:39,112659321,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026628955095513135,56329660.5,12795.097205570577,56338708.0,56320613.0,112659321.0,56329660.5,12795.097205570577,56338708.0,56320613.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02662895509551313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56329660.5,12795.097205570577,56338708.0,56320613.0,Benign
5574126,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 05:37:49,112652767,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630504335503805,56326383.5,11317.24403289069,56334386.0,56318381.0,112652767.0,56326383.5,11317.24403289069,56334386.0,56318381.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026630504335503805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56326383.5,11317.24403289069,56334386.0,56318381.0,Benign
2674679,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:10:00,112638520,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633872675173646,56319260.0,57.982756057296896,56319301.0,56319219.0,112638520.0,56319260.0,57.982756057296896,56319301.0,56319219.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633872675173646,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319260.0,57.982756057296896,56319301.0,56319219.0,Benign
6414541,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 09:45:11,112638518,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633873148082434,56319259.0,31.11269837220809,56319281.0,56319237.0,112638518.0,56319259.0,31.11269837220809,56319281.0,56319237.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663387314808244,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319259.0,31.11269837220809,56319281.0,56319237.0,Benign
5645330,172.31.69.14-23.50.57.12-0-0-0,23.50.57.12,0,172.31.69.14,0,0,20/02/2018 04:37:27,100026178,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05998429731065002,20005235.6,27393196.906494856,50018774.0,64.0,100026114.0,50013057.0,8213.752370262937,50018865.0,50007249.0,100026087.0,50013043.5,8196.074700733272,50018839.0,50007248.0,0,0,0,0,0,0,0.029992148655325013,0.029992148655325013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,78.0,18.384776310850235,91.0,65.0,50012979.0,8195.367593952085,50018774.0,50007184.0,Benign
2216062,172.31.64.29-23.67.250.135-0-0-0,23.67.250.135,0,172.31.64.29,0,0,20/02/2018 09:43:49,100065237,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05996088331854948,20013047.4,27403909.304381285,50068552.0,67.0,100065168.0,50032584.0,50961.18572011448,50068619.0,49996549.0,100065162.0,50032581.0,50968.25678792634,50068621.0,49996541.0,0,0,0,0,0,0,0.02998044165927474,0.02998044165927474,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,71.0,5.656854249492381,75.0,67.0,50032513.0,50966.842574363975,50068552.0,49996474.0,Benign
7071376,172.31.67.59-23.23.163.113-0-0-0,172.31.67.59,0,23.23.163.113,0,0,20/02/2018 08:53:47,14310857,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20963105144576596,7155428.5,557613.8010419935,7549721.0,6761136.0,14310857.0,7155428.5,557613.8010419935,7549721.0,6761136.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20963105144576602,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,7155428.5,557613.8010419935,7549721.0,6761136.0,Benign
2213793,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 05:27:19,112638873,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633789207035123,56319436.5,137.88582233137677,56319534.0,56319339.0,112638873.0,56319436.5,137.88582233137677,56319534.0,56319339.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633789207035127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319436.5,137.88582233137677,56319534.0,56319339.0,Benign
3202622,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:56:13,112635491,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634588914785304,56317745.5,31.819805153394647,56317768.0,56317723.0,112635491.0,56317745.5,31.819805153394647,56317768.0,56317723.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634588914785304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56317745.5,31.819805153394647,56317768.0,56317723.0,Benign
7898544,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:06:58,112640848,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266333222207276,56320424.0,63.639610306789294,56320469.0,56320379.0,112640848.0,56320424.0,63.639610306789294,56320469.0,56320379.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266333222207276,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320424.0,63.639610306789294,56320469.0,56320379.0,Benign
5527715,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:17:00,112639652,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633605011492756,56319826.0,5.656854249492381,56319830.0,56319822.0,112639652.0,56319826.0,5.656854249492381,56319830.0,56319822.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663360501149276,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319826.0,5.656854249492381,56319830.0,56319822.0,Benign
1851841,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:49:05,112633413,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663508030250313,56316706.5,19.091883092036785,56316720.0,56316693.0,112633413.0,56316706.5,19.091883092036785,56316720.0,56316693.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663508030250313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56316706.5,19.091883092036785,56316720.0,56316693.0,Benign
7669705,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:06:34,112641908,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633071591791572,56320954.0,134.35028842544406,56321049.0,56320859.0,112641908.0,56320954.0,134.35028842544406,56321049.0,56320859.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663307159179157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320954.0,134.35028842544406,56321049.0,56320859.0,Benign
2719836,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:59:57,112639418,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633660340823137,56319709.0,4.242640687119285,56319712.0,56319706.0,112639418.0,56319709.0,4.242640687119285,56319712.0,56319706.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633660340823137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319709.0,4.242640687119285,56319712.0,56319706.0,Benign
1364617,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 09:39:40,112636403,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663437325852815,56318201.5,13.435028842544405,56318211.0,56318192.0,112636403.0,56318201.5,13.435028842544405,56318211.0,56318192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663437325852815,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318201.5,13.435028842544405,56318211.0,56318192.0,Benign
765673,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:10:20,112637111,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634205843578496,56318555.5,40.30508652763321,56318584.0,56318527.0,112637111.0,56318555.5,40.30508652763321,56318584.0,56318527.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634205843578496,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318555.5,40.30508652763321,56318584.0,56318527.0,Benign
2812899,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:44:00,112639010,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633756813025967,56319505.0,25.45584412271571,56319523.0,56319487.0,112639010.0,56319505.0,25.45584412271571,56319523.0,56319487.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633756813025967,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319505.0,25.45584412271571,56319523.0,56319487.0,Benign
5390237,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:32:28,112636043,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634458385580893,56318021.5,15600.896913318798,56329053.0,56306990.0,112636043.0,56318021.5,15600.896913318798,56329053.0,56306990.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663445838558089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318021.5,15600.896913318798,56329053.0,56306990.0,Benign
590135,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 12:46:50,112637237,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663417604961315,56318618.5,17.677669529663692,56318631.0,56318606.0,112637237.0,56318618.5,17.677669529663692,56318631.0,56318606.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663417604961315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318618.5,17.677669529663692,56318631.0,56318606.0,Benign
6658958,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:58:59,112641678,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663312597314113,56320839.0,76.36753236814714,56320893.0,56320785.0,112641678.0,56320839.0,76.36753236814714,56320893.0,56320785.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663312597314113,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320839.0,76.36753236814714,56320893.0,56320785.0,Benign
4559366,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 11:39:24,112637688,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634069406680293,56318844.0,12.727922061357855,56318853.0,56318835.0,112637688.0,56318844.0,12.727922061357855,56318853.0,56318835.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663406940668029,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318844.0,12.727922061357855,56318853.0,56318835.0,Benign
2572393,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:27:36,112640824,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663332789539963,56320412.0,55.154328932550705,56320451.0,56320373.0,112640824.0,56320412.0,55.154328932550705,56320451.0,56320373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663332789539963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320412.0,55.154328932550705,56320451.0,56320373.0,Benign
6791653,172.31.66.96-23.62.6.23-0-0-0,23.62.6.23,0,172.31.66.96,0,0,20/02/2018 02:18:45,101059245,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059371114438862074,20211849.0,27676643.22482485,50771850.0,69.0,101059176.0,50529588.0,342709.2009969969,50771920.0,50287256.0,101059162.0,50529581.0,342717.6862783711,50771919.0,50287243.0,0,0,0,0,0,0,0.029685557219431037,0.029685557219431037,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,76.5,9.192388155425117,83.0,70.0,50529511.5,342718.39338515233,50771850.0,50287173.0,Benign
4044428,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:42:08,112639478,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633646153793433,56319739.0,26.87005768508881,56319758.0,56319720.0,112639478.0,56319739.0,26.87005768508881,56319758.0,56319720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663364615379344,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319739.0,26.87005768508881,56319758.0,56319720.0,Benign
651445,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 09:42:16,112642377,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026632960701814735,56321188.5,10.606601717798213,56321196.0,56321181.0,112642377.0,56321188.5,10.606601717798213,56321196.0,56321181.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663296070181473,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56321188.5,10.606601717798213,56321196.0,56321181.0,Benign
3835393,172.31.66.48-68.67.178.199-0-0-0,172.31.66.48,0,68.67.178.199,0,0,20/02/2018 02:48:17,42978,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.80315510261063,21489.0,30337.709340027635,42941.0,37.0,42978.0,21489.0,30337.709340027635,42941.0,37.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69.80315510261063,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7053091,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 10:18:51,112640052,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633510431973168,56320026.0,62.22539674441618,56320070.0,56319982.0,112640052.0,56320026.0,62.22539674441618,56320070.0,56319982.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026633510431973168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320026.0,62.22539674441618,56320070.0,56319982.0,Benign
6799619,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 08:48:42,112638528,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663387078353865,56319264.0,2.8284271247461903,56319266.0,56319262.0,112638528.0,56319264.0,2.8284271247461903,56319266.0,56319262.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663387078353865,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319264.0,2.8284271247461903,56319266.0,56319262.0,Benign
5496480,172.31.68.5-23.55.57.180-0-0-0,23.55.57.180,0,172.31.68.5,0,0,20/02/2018 03:28:42,100113917,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05993172757389964,20022783.4,27417236.30562846,50078030.0,67.0,100113850.0,50056925.0,29944.557969687914,50078099.0,50035751.0,100113849.0,50056924.5,29942.43664934436,50078097.0,50035752.0,0,0,0,0,0,0,0.02996586378694982,0.02996586378694982,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,68.5,0.7071067811865476,69.0,68.0,50056856.5,29943.850862906733,50078030.0,50035683.0,Benign
7295753,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 02:59:01,112637651,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663407815562489,56318825.5,208.59650045003158,56318973.0,56318678.0,112637651.0,56318825.5,208.59650045003158,56318973.0,56318678.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663407815562489,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318825.5,208.59650045003158,56318973.0,56318678.0,Benign
1579274,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:11:00,112638659,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663383980805382,56319329.5,50.20458146424488,56319365.0,56319294.0,112638659.0,56319329.5,50.20458146424488,56319365.0,56319294.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663383980805381,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319329.5,50.20458146424488,56319365.0,56319294.0,Benign
7313543,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:02:57,112640818,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633329314068015,56320409.0,7.071067811865476,56320414.0,56320404.0,112640818.0,56320409.0,7.071067811865476,56320414.0,56320404.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02663332931406801,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56320409.0,7.071067811865476,56320414.0,56320404.0,Benign
1901918,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 04:16:55,112637203,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026634184089248027,56318601.5,37.476659402887016,56318628.0,56318575.0,112637203.0,56318601.5,37.476659402887016,56318628.0,56318575.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026634184089248027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318601.5,37.476659402887016,56318628.0,56318575.0,Benign
